仓位ID,交易对,方向,数量,开仓价格,开仓时间,平仓价格,平仓时间,状态,PnL,交易次数,原始开仓时间戳,原始平仓时间戳
ZEC/USDT:USDT_1771774256000,ZEC/USDT:USDT,空头,37.9142,246.3442874,2026/2/22 23:30,235.984,2026/2/23 9:03,已平仓,392.8020092,4,1771774256000,1771808597000
SOL/USDT:USDT_1771774557000,SOL/USDT:USDT,空头,104.253,83.40473515,2026/2/22 23:35,82.2181,2026/2/23 8:26,已平仓,123.710274,3,1771774557000,1771806390000
ETH/USDT:USDT_1771810230000,ETH/USDT:USDT,空头,4.78232,1870.273031,2026/2/23 9:30,1879.22,2026/2/23 15:01,已平仓,-42.787268,3,1771810230000,1771830085000
SOL/USDT:USDT_1771810349000,SOL/USDT:USDT,空头,108.523,78.50038806,2026/2/23 9:32,79.1154,2026/2/23 15:01,已平仓,-66.742941,3,1771810349000,1771830085000
XRP/USDT:USDT_1771810586000,XRP/USDT:USDT,空头,6183.11,1.34215403,2026/2/23 9:36,1.36676,2026/2/23 15:01,已平仓,-152.141426,3,1771810586000,1771830086000
SUI/USDT:USDT_1771811203000,SUI/USDT:USDT,空头,10322.6,0.8666395,2026/2/23 9:46,0.8918,2026/2/23 14:17,已平仓,-259.72176,3,1771811203000,1771827431000
HYPE/USDT:USDT_1771816203000,HYPE/USDT:USDT,空头,409.82,27.26187058,2026/2/23 11:10,27.8634,2026/2/23 15:01,已平仓,-246.518789,5,1771816203000,1771830085000
ZEC/USDT:USDT_1771825885000,ZEC/USDT:USDT,空头,27.2626,237.933,2026/2/23 13:51,242.333,2026/2/23 14:02,已平仓,-119.95544,2,1771825885000,1771826553000
HYPE/USDT:USDT_1771834715000,HYPE/USDT:USDT,空头,275.155,27.5189,2026/2/23 16:18,27.7806,2026/2/23 17:31,已平仓,-72.008064,2,1771834715000,1771839067000
SOL/USDT:USDT_1771835034000,SOL/USDT:USDT,空头,138.021,78.70239729,2026/2/23 16:23,79.1739,2026/2/23 17:31,已平仓,-65.077276,3,1771835034000,1771839068000
ETH/USDT:USDT_1771839114000,ETH/USDT:USDT,多头,4.3423,1893.14,2026/2/23 17:31,1914.63,2026/2/23 17:47,已平仓,93.316027,2,1771839114000,1771840072000
SUI/USDT:USDT_1771839129000,SUI/USDT:USDT,多头,9000.7,0.9009439,2026/2/23 17:32,0.9065,2026/2/23 17:47,已平仓,50.0088,3,1771839129000,1771840070000
LINK/USDT:USDT_1771839141000,LINK/USDT:USDT,多头,1088.42,8.43833205,2026/2/23 17:32,8.51979,2026/2/23 17:47,已平仓,88.6604648,3,1771839141000,1771840072000
HYPE/USDT:USDT_1771839380000,HYPE/USDT:USDT,多头,179.029,27.9554,2026/2/23 17:36,28.1316,2026/2/23 17:47,已平仓,31.5449098,2,1771839380000,1771840070000
HYPE/USDT:USDT_1771840250000,HYPE/USDT:USDT,多头,281.333,27.99904787,2026/2/23 17:50,27.6664,2026/2/23 19:26,已平仓,-93.584824,3,1771840250000,1771846010000
ZEC/USDT:USDT_1771840739000,ZEC/USDT:USDT,多头,32.2191,248.545,2026/2/23 17:58,246.168,2026/2/23 19:26,已平仓,-76.584801,2,1771840739000,1771846012000
ETH/USDT:USDT_1771840931000,ETH/USDT:USDT,多头,4.33262,1922.17,2026/2/23 18:02,1915.4,2026/2/23 19:26,已平仓,-29.331838,2,1771840931000,1771846012000
HYPE/USDT:USDT_1771849005000,HYPE/USDT:USDT,空头,446.458,27.14077985,2026/2/23 20:16,26.2474,2026/2/24 14:58,已平仓,398.8565829,6,1771849005000,1771916295000
ZEC/USDT:USDT_1771856417000,ZEC/USDT:USDT,空头,23.8191,246.975,2026/2/23 22:20,237.906,2026/2/24 10:33,已平仓,216.0154179,2,1771856417000,1771900393000
ETH/USDT:USDT_1771903075000,ETH/USDT:USDT,空头,4.46776,1831.347084,2026/2/24 11:17,1830.73,2026/2/24 16:54,已平仓,2.756983,3,1771903075000,1771923288000
SUI/USDT:USDT_1771905134000,SUI/USDT:USDT,空头,8230.2,0.8563,2026/2/24 11:52,0.9427,2026/2/24 14:57,已平仓,-711.08928,2,1771905134000,1771916227000
HYPE/USDT:USDT_1771925709000,HYPE/USDT:USDT,空头,407.217,26.28826168,2026/2/24 17:35,26.7182,2026/2/24 22:48,已平仓,-175.078195,4,1771925709000,1771944481000
SUI/USDT:USDT_1771940131000,SUI/USDT:USDT,空头,7636.7,0.8466,2026/2/24 21:35,0.8627,2026/2/24 22:51,已平仓,-122.95087,2,1771940131000,1771944710000
ETH/USDT:USDT_1771940143000,ETH/USDT:USDT,空头,3.55866,1807.77,2026/2/24 21:35,1838.47,2026/2/24 22:51,已平仓,-109.250862,2,1771940143000,1771944710000
HYPE/USDT:USDT_1771944721000,HYPE/USDT:USDT,多头,335.648,26.8103507,2026/2/24 22:52,26.4443,2026/2/24 23:02,已平仓,-122.864187,3,1771944721000,1771945341000
ETH/USDT:USDT_1771944744000,ETH/USDT:USDT,多头,5.84031,1864.690432,2026/2/24 22:52,1906.89,2026/2/25 11:22,已平仓,246.4585584,4,1771944744000,1771989752000
HYPE/USDT:USDT_1771946762000,HYPE/USDT:USDT,多头,289.378,26.81820184,2026/2/24 23:26,27.3842,2026/2/25 7:32,已平仓,163.7874144,3,1771946762000,1771975925000
SOL/USDT:USDT_1771947217000,SOL/USDT:USDT,多头,75.73,77.283,2026/2/24 23:33,80.0684,2026/2/25 9:10,已平仓,210.938342,2,1771947217000,1771981843000
LINK/USDT:USDT_1771986389000,LINK/USDT:USDT,多头,732.45,8.60054,2026/2/25 10:26,8.51522,2026/2/25 11:22,已平仓,-62.492634,2,1771986389000,1771989752000
ETH/USDT:USDT_1771989782000,ETH/USDT:USDT,空头,6.98343,1906.09,2026/2/25 11:23,1890.24,2026/2/25 15:20,已平仓,110.6873655,2,1771989782000,1772004015000
HYPE/USDT:USDT_1771993325000,HYPE/USDT:USDT,空头,251.569,27.01858645,2026/2/25 12:22,26.9309,2026/2/25 15:20,已平仓,22.0591913,3,1771993325000,1772004015000
SOL/USDT:USDT_1772004199000,SOL/USDT:USDT,多头,92.143,82.1348,2026/2/25 15:23,83.7601,2026/2/25 21:34,已平仓,149.7600179,2,1772004199000,1772026493000
ETH/USDT:USDT_1772007773000,ETH/USDT:USDT,多头,4.35113,1896.3,2026/2/25 16:22,1955.63,2026/2/25 20:54,已平仓,258.1525429,2,1772007773000,1772024057000
ETH/USDT:USDT_1772066086000,ETH/USDT:USDT,多头,3.32887,2070.92,2026/2/26 8:34,2045.45,2026/2/26 10:03,已平仓,-84.786319,2,1772066086000,1772071410000
ETH/USDT:USDT_1772073899000,ETH/USDT:USDT,多头,4.03369,2053.52,2026/2/26 10:44,2052.41,2026/2/26 15:51,已平仓,-4.477396,2,1772073899000,1772092307000
XRP/USDT:USDT_1772079073000,XRP/USDT:USDT,多头,6733.51,1.44687654,2026/2/26 12:11,1.43584875,2026/2/26 15:37,已平仓,-74.255718,4,1772079073000,1772091442000
ETH/USDT:USDT_1772101088000,ETH/USDT:USDT,空头,3.95565,2069.61,2026/2/26 18:18,2065.82,2026/2/26 20:21,已平仓,14.9919135,2,1772101088000,1772108510000
ETH/USDT:USDT_1772117287000,ETH/USDT:USDT,多头,4.85883,2036.97,2026/2/26 22:48,2042.7,2026/2/26 23:12,已平仓,27.8410959,2,1772117287000,1772118749000
SOL/USDT:USDT_1772118984000,SOL/USDT:USDT,空头,109.566,85.7181,2026/2/26 23:16,84.4758,2026/2/27 0:53,已平仓,136.1138418,2,1772118984000,1772124825000
ETH/USDT:USDT_1772118992000,ETH/USDT:USDT,空头,3.96923,2024.64,2026/2/26 23:16,2035.38,2026/2/26 23:49,已平仓,-42.629531,2,1772118992000,1772120991000
XRP/USDT:USDT_1772120089000,XRP/USDT:USDT,空头,8799.62,1.41144911,2026/2/26 23:34,1.38879,2026/2/27 0:53,已平仓,199.3915877,6,1772120089000,1772124825000
ETH/USDT:USDT_1772121974000,ETH/USDT:USDT,空头,4.8501,2025.962334,2026/2/27 0:06,2036.32,2026/2/27 0:28,已平仓,-50.235715,3,1772121974000,1772123293000
ETH/USDT:USDT_1772155044000,ETH/USDT:USDT,空头,4.23086,2010.01,2026/2/27 9:17,2025.14,2026/2/27 10:02,已平仓,-64.012912,2,1772155044000,1772157779000
PUMP/USDT:USDT_1772164831000,PUMP/USDT:USDT,多头,3896637,0.00187685,2026/2/27 12:00,0.001929,2026/2/27 12:19,已平仓,203.209489,3,1772164831000,1772165982000
ETH/USDT:USDT_1772164866000,ETH/USDT:USDT,多头,4.03863,2045.35,2026/2/27 12:01,2032.6,2026/2/27 14:21,已平仓,-51.492533,2,1772164866000,1772173260000
PUMP/USDT:USDT_1772167836000,PUMP/USDT:USDT,多头,3477364,0.00191871,2026/2/27 12:50,0.001891,2026/2/27 13:55,已平仓,-96.343514,4,1772167836000,1772171707000
SOL/USDT:USDT_1772167997000,SOL/USDT:USDT,多头,103.408,87.78479786,2026/2/27 12:53,86.981,2026/2/27 14:21,已平仓,-83.119129,3,1772167997000,1772173260000
SOL/USDT:USDT_1772173265000,SOL/USDT:USDT,空头,110.259,86.97084643,2026/2/27 14:21,87.3406,2026/2/27 15:57,已平仓,-40.76866,3,1772173265000,1772179077000
ETH/USDT:USDT_1772173301000,ETH/USDT:USDT,空头,3.68172,2032.77,2026/2/27 14:21,2023.63,2026/2/27 15:40,已平仓,33.6509208,2,1772173301000,1772178019000
PUMP/USDT:USDT_1772173921000,PUMP/USDT:USDT,空头,3573465,0.0018716,2026/2/27 14:32,0.001896,2026/2/27 15:26,已平仓,-87.19945,4,1772173921000,1772177209000
SOL/USDT:USDT_1772179233000,SOL/USDT:USDT,空头,85.033,87.2923,2026/2/27 16:00,87.5648,2026/2/27 16:07,已平仓,-23.171493,2,1772179233000,1772179624000
SOL/USDT:USDT_1772179649000,SOL/USDT:USDT,多头,90.862,87.5296,2026/2/27 16:07,87.5766,2026/2/27 16:26,已平仓,4.270514,2,1772179649000,1772180817000
LINK/USDT:USDT_1772179660000,LINK/USDT:USDT,多头,686.54,9.19878,2026/2/27 16:07,9.18221,2026/2/27 16:27,已平仓,-11.375968,2,1772179660000,1772180865000
PUMP/USDT:USDT_1772179694000,PUMP/USDT:USDT,多头,3077165,0.00194638,2026/2/27 16:08,0.001935,2026/2/27 16:27,已平仓,-35.024813,4,1772179694000,1772180864000
HYPE/USDT:USDT_1772180875000,HYPE/USDT:USDT,空头,285.859,29.3596,2026/2/27 16:27,29.4449,2026/2/27 16:46,已平仓,-24.383773,2,1772180875000,1772182001000
PUMP/USDT:USDT_1772180883000,PUMP/USDT:USDT,空头,4676394,0.00193707,2026/2/27 16:28,0.001968,2026/2/27 16:41,已平仓,-144.649256,4,1772180883000,1772181704000
PUMP/USDT:USDT_1772181840000,PUMP/USDT:USDT,多头,3983037,0.00196107,2026/2/27 16:44,0.00192452,2026/2/27 18:12,已平仓,-145.583188,5,1772181840000,1772187127000
HYPE/USDT:USDT_1772183144000,HYPE/USDT:USDT,空头,241.271,29.35170505,2026/2/27 17:05,29.7224,2026/2/27 17:31,已平仓,-89.437941,3,1772183144000,1772184687000
HYPE/USDT:USDT_1772184733000,HYPE/USDT:USDT,多头,224.208,29.7471,2026/2/27 17:32,29.3926,2026/2/27 17:49,已平仓,-79.481736,2,1772184733000,1772185744000
HYPE/USDT:USDT_1772185781000,HYPE/USDT:USDT,空头,255.202,29.36426142,2026/2/27 17:49,29.0377,2026/2/27 18:53,已平仓,83.3391272,3,1772185781000,1772189628000
XRP/USDT:USDT_1772186849000,XRP/USDT:USDT,空头,5063.51,1.4026,2026/2/27 18:07,1.38699,2026/2/27 18:54,已平仓,79.0413911,2,1772186849000,1772189645000
SOL/USDT:USDT_1772187038000,SOL/USDT:USDT,空头,89.008,85.8862,2026/2/27 18:10,84.9897,2026/2/27 18:52,已平仓,79.795672,2,1772187038000,1772189520000
ZEC/USDT:USDT_1772187463000,ZEC/USDT:USDT,空头,31.6497,234.36,2026/2/27 18:17,232.611,2026/2/27 18:56,已平仓,55.3553253,2,1772187463000,1772189787000
ONDO/USDT:USDT_1772188658000,ONDO/USDT:USDT,空头,23740.5,0.2666,2026/2/27 18:37,0.2648,2026/2/27 18:56,已平仓,42.7329,2,1772188658000,1772189789000
HYPE/USDT:USDT_1772190433000,HYPE/USDT:USDT,空头,291.799,28.85881536,2026/2/27 19:07,27.9582,2026/2/28 0:13,已平仓,262.7986621,4,1772190433000,1772208817000
ZEC/USDT:USDT_1772190721000,ZEC/USDT:USDT,空头,30.0185,233.079,2026/2/27 19:12,230.989,2026/2/27 19:32,已平仓,62.738665,2,1772190721000,1772191973000
SOL/USDT:USDT_1772192102000,SOL/USDT:USDT,空头,106.948,84.0358,2026/2/27 19:35,82.0518,2026/2/28 0:13,已平仓,212.184832,2,1772192102000,1772208817000
ETH/USDT:USDT_1772192190000,ETH/USDT:USDT,空头,4.93381,1965.625012,2026/2/27 19:36,1934.64,2026/2/28 0:13,已平仓,152.8741623,3,1772192190000,1772208818000
PUMP/USDT:USDT_1772192760000,PUMP/USDT:USDT,空头,5189654,0.00183982,2026/2/27 19:46,0.0018112,2026/2/28 0:13,已平仓,148.527078,6,1772192760000,1772208817000
ZEC/USDT:USDT_1772202190000,ZEC/USDT:USDT,空头,34.9553,223.0946711,2026/2/27 22:23,221.646,2026/2/28 0:13,已平仓,50.6387331,3,1772202190000,1772208817000
HYPE/USDT:USDT_1772211281000,HYPE/USDT:USDT,空头,339.33,27.39996862,2026/2/28 0:54,27.4403,2026/2/28 2:11,已平仓,-13.685648,3,1772211281000,1772215895000
ETH/USDT:USDT_1772211358000,ETH/USDT:USDT,空头,4.28934,1928.680546,2026/2/28 0:55,1924.92,2026/2/28 2:11,已平仓,16.1302586,3,1772211358000,1772215896000
ETH/USDT:USDT_1772235043000,ETH/USDT:USDT,多头,4.74676,1928.69,2026/2/28 7:30,1908.76,2026/2/28 14:15,已平仓,-94.602927,2,1772235043000,1772259327000
SOL/USDT:USDT_1772235061000,SOL/USDT:USDT,多头,115.83,81.6266,2026/2/28 7:31,81.0277,2026/2/28 14:15,已平仓,-69.370587,2,1772235061000,1772259327000
XRP/USDT:USDT_1772235498000,XRP/USDT:USDT,多头,6977.91,1.35471,2026/2/28 7:38,1.34592,2026/2/28 14:15,已平仓,-61.335829,2,1772235498000,1772259327000
ETH/USDT:USDT_1772259441000,ETH/USDT:USDT,空头,3.60215,1895.73,2026/2/28 14:17,1890.76,2026/2/28 14:18,已平仓,17.9026855,2,1772259441000,1772259483000
ETH/USDT:USDT_1772259568000,ETH/USDT:USDT,多头,5.41469,1891.56,2026/2/28 14:19,1904.24,2026/2/28 14:22,已平仓,68.6582692,2,1772259568000,1772259729000
ETH/USDT:USDT_1772260208000,ETH/USDT:USDT,空头,5.36609,1873.978093,2026/2/28 14:30,1865.72,2026/2/28 15:38,已平仓,44.3136704,3,1772260208000,1772264313000
SOL/USDT:USDT_1772260220000,SOL/USDT:USDT,空头,124.604,79.34566326,2026/2/28 14:30,78.6458,2026/2/28 15:38,已平仓,87.2057612,3,1772260220000,1772264314000
XRP/USDT:USDT_1772260232000,XRP/USDT:USDT,空头,6150.11,1.32740337,2026/2/28 14:30,1.31039,2026/2/28 15:38,已平仓,104.6341046,3,1772260232000,1772264314000
LINK/USDT:USDT_1772260489000,LINK/USDT:USDT,空头,1139.92,8.41079221,2026/2/28 14:34,8.3751,2026/2/28 15:38,已平仓,40.6862692,3,1772260489000,1772264313000
SUI/USDT:USDT_1772262641000,SUI/USDT:USDT,空头,9284.3,0.8489,2026/2/28 15:10,0.854,2026/2/28 15:38,已平仓,-47.34993,2,1772262641000,1772264314000
ETH/USDT:USDT_1772264343000,ETH/USDT:USDT,多头,5.1388,1874.53,2026/2/28 15:39,1853.49,2026/2/28 16:20,已平仓,-108.120352,2,1772264343000,1772266802000
SOL/USDT:USDT_1772264356000,SOL/USDT:USDT,多头,135.491,79.3784,2026/2/28 15:39,78.0686,2026/2/28 16:20,已平仓,-177.466112,2,1772264356000,1772266802000
SUI/USDT:USDT_1772264391000,SUI/USDT:USDT,多头,11181.7,0.85910806,2026/2/28 15:39,0.8402,2026/2/28 16:20,已平仓,-211.424301,3,1772264391000,1772266801000
LINK/USDT:USDT_1772264413000,LINK/USDT:USDT,多头,1133.13,8.41597,2026/2/28 15:40,8.27401,2026/2/28 16:20,已平仓,-160.859135,2,1772264413000,1772266801000
