Rounded-full Image	Truncate	URL	Text-ellipsis	Leading-6	Leading-6	Text-current	Text-current	Leading-6	Leading-6	Flex	Text-xs	Leading-6
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	9afeeedb-4145-49a8-96df-3833c128fb6b	https://omni.variational.io/perpetual/XRP	XRP-PERP	buy	Stop Loss	$1.35409	$1.35400	-	Yes	2026-03-09	01:27:26	
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	a90a060b-a396-4a59-8a8d-d2366980b4e6	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Stop Loss	$82.4831	$82.5000	-	Yes	2026-03-09	01:26:16	
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	f5265412-e397-4b22-9366-4d84dd91db4e	https://omni.variational.io/perpetual/XRP	XRP-PERP	sell	Market	$1.34260	-	0.1%	No	2026-03-09	01:10:21	1,466.59
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	a0b0904b-1349-4f0a-8dcd-8296dbc68778	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$81.4021	-	0.1%	No	2026-03-09	01:01:57	15.772
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	39d53535-485a-41b8-8d51-3dc4acfe6bf8	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$81.7224	-	0.1%	No	2026-03-09	00:42:35	18.366
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	2d5f0c0c-d6fc-4da5-80dd-f8acb67b1b21	https://omni.variational.io/perpetual/XRP	XRP-PERP	sell	Market	$1.33723	-	0.1%	No	2026-03-09	00:37:43	6,683.03
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	42e588c0-78d0-4b2d-be68-40e19a18afe0	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$81.4036	-	0.1%	No	2026-03-09	00:37:35	76.072
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	80130122-abc0-4ae1-9c33-d8a87fd0faa0	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$83.0568	-	0.5%	No	2026-03-08	19:31:40	37.19
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	a2f9c3a4-9551-4813-a797-8e0d23882e3e	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Stop Loss	$82.6125	$82.6600	-	Yes	2026-03-08	19:31:16	
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	7d621e1e-a50c-4b39-af7b-12c289dd6f7d	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$83.0794	-	0.5%	No	2026-03-08	19:31:02	80.084
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	187d0458-7a50-48c5-b9fd-e6fa8c7c5cec	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$1,971.40	-	0.1%	Yes	2026-03-07	01:34:25	4.69276
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	a1e6bffc-a731-426b-b429-6747cb0ccbd6	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$84.1263	-	0.1%	Yes	2026-03-07	01:34:25	105.714
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	26c52588-0498-4350-a320-d98e74d5b450	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$84.6581	-	0.1%	No	2026-03-06	23:48:36	105.714
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	c55b9a09-27a2-4318-bbd3-eb6cb1bbef02	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$1,981.78	-	0.1%	No	2026-03-06	23:45:52	4.69276
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	5eed6bfc-9754-491d-9fea-bcb44ae2fe13	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$1,977.80	-	1%	Yes	2026-03-06	22:56:46	4.95457
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	aa23ae5c-b23b-4c7e-95f5-641126bb077b	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$1,996.72	-	0.5%	No	2026-03-06	22:32:13	1.22899
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	951a3509-ddc7-4928-89a5-3ec10b3ab66b	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,005.16	-	0.5%	No	2026-03-06	22:31:06	3.72558
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	024be1c7-376e-4d61-bee1-400647d529d0	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Stop Loss	$2,044.74	$2,045.00	-	Yes	2026-03-06	20:24:42	
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	04146774-528e-4e8c-babc-c4d5a7053665	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,042.74	-	0.5%	No	2026-03-06	20:14:19	5.09592
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	d621ba0f-bfa3-4f3c-b1e5-89f831fd3f05	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,062.45	-	0.1%	Yes	2026-03-06	18:00:59	6.55267
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	f186297a-f5e8-4787-8752-f5d84d76b31c	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,057.36	-	0.1%	No	2026-03-06	17:58:05	0.46691
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	a8cebef8-901e-4f56-a7f7-e378de00ba47	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,052.41	-	0.1%	No	2026-03-06	17:43:37	0.74622
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	8ce673d1-6977-4a50-8edc-5068032c514f	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,045.38	-	0.1%	No	2026-03-06	17:40:09	5.33954
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	9d42225d-feee-49e4-9a43-97193bd299ef	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,048.07	-	0.1%	Yes	2026-03-06	17:39:39	6.33165
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	2555844b-9bad-4e7c-b5e2-4d3c84b05d7d	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$87.2321	-	0.1%	Yes	2026-03-06	17:39:33	86.667
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	12da07c6-0669-49ae-a482-30aa403b8062	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,050.02	-	0.1%	No	2026-03-06	17:35:47	0.70103
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	6932043d-b060-4682-8c3c-311790646bd8	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$87.3611	-	0.1%	No	2026-03-06	17:27:34	86.667
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	39969cc2-2813-4c52-b900-3dff99065b68	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,056.15	-	0.1%	No	2026-03-06	17:27:07	0.71392
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	1f1ca68d-3fe6-4afb-aa0b-27df4d6a774b	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,058.15	-	0.1%	No	2026-03-06	17:24:34	4.9167
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	67d9dcb1-b12f-4e1b-85a5-4cbc86d7e7c9	https://omni.variational.io/perpetual/XRP	XRP-PERP	buy	Market	$1.39798	-	0.1%	Yes	2026-03-06	17:18:15	8,380.97
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	46ab1b3a-722f-4333-940d-750e13cedddb	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,060.71	-	0.1%	Yes	2026-03-06	17:16:49	4.83498
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	da7f58a0-799f-433a-b423-16c421b1144a	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$87.8252	-	0.1%	Yes	2026-03-06	17:11:01	22.802
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	b0c541b0-4828-42e1-951b-4818896ca6c8	https://omni.variational.io/perpetual/XRP	XRP-PERP	sell	Market	$1.40173	-	0.1%	No	2026-03-06	16:28:30	1,506.02
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	760debcc-94c1-4ded-9cda-3308389af4c8	https://omni.variational.io/perpetual/XRP	XRP-PERP	sell	Market	$1.40320	-	0.1%	No	2026-03-06	16:19:21	6,874.95
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	949cea48-0042-4a93-aef7-4e93c94ea77e	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,078.67	-	0.1%	No	2026-03-06	16:15:27	4.83498
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	45ad1511-1f97-4911-91eb-323e5ce63e3d	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,078.14	-	0.1%	Yes	2026-03-06	16:11:26	5.22739
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	951e8866-83ed-4af0-9c0e-fb65975b1c97	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$88.3205	-	0.1%	Yes	2026-03-06	16:11:26	109.372
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	a0fa113e-08c5-4fa3-aeed-7182ea7b0526	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Limit	$88.0439	$88.0500	0.1%	No	2026-03-06	15:43:33	22.802
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	67638fab-3184-40cb-b2e6-786d86e58755	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$88.5074	-	0.1%	No	2026-03-06	15:39:07	109.372
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	408eef9b-4a13-4ae7-991e-bc0fbad03257	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,065.78	-	0.1%	No	2026-03-06	13:54:04	0.52589
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	b886167e-7fb0-4ba9-9396-df8e734a00d8	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,065.80	-	0.1%	No	2026-03-06	13:54:01	0.53135
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	b1b4c3c1-2105-44f6-ac84-963dd32314b0	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,060.15	-	0.1%	No	2026-03-06	13:41:57	4.17015
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	4a3bf047-d642-47f9-9180-1b98207c6807	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$87.5112	-	0.1%	Yes	2026-03-06	13:39:56	119.732
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	04a1cbb5-aa60-4fb9-a856-6ff3e12d3392	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$88.1553	-	0.1%	No	2026-03-06	12:52:44	119.732
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	05f34e54-3465-4bfd-b124-369892cfbcd5	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,059.86	-	0.1%	Yes	2026-03-06	00:10:11	5.20071
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	3234df24-1b8c-41a9-8727-4dd546be14a2	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$87.9694	-	0.1%	Yes	2026-03-06	00:10:11	118.755
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	c5853bd2-17af-482d-b444-14970ecdc191	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,082.82	-	0.1%	No	2026-03-05	23:56:03	0.56748
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	daca7ebb-7456-4ab0-960d-3389680e9ba3	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$89.5290	-	0.1%	No	2026-03-05	23:55:51	14.402
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	bfc75afc-6f35-4632-b7eb-52ac2993863e	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,074.82	-	0.5%	No	2026-03-05	23:34:50	4.63323
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	e7778be6-9802-47a7-8341-855cee072e96	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$89.0909	-	0.5%	No	2026-03-05	23:34:42	104.353
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	c721b0e6-8fef-4a80-ba8b-dd6c045223d4	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Stop Loss	$89.7492	$89.8000	-	Yes	2026-03-05	22:53:06	
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	817ffe9f-5038-4d85-ab54-7286fef0b9ea	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$90.5122	-	0.5%	No	2026-03-05	22:52:47	108.789
https://coin-images.coingecko.com/coins/images/69040/large/_ASTER.png?1757326782	7c5ad31d-2891-4629-8383-7a3452fa63af	https://omni.variational.io/perpetual/ASTER	ASTER-PERP	buy	Market	$0.7300	-	1%	Yes	2026-03-05	22:41:43	11,608.8
https://coin-images.coingecko.com/coins/images/69040/large/_ASTER.png?1757326782	504a2979-350b-41a2-8ebd-2bf44ddb6342	https://omni.variational.io/perpetual/ASTER	ASTER-PERP	sell	Market	$0.7367	-	0.5%	No	2026-03-05	21:35:03	1,870.8
https://coin-images.coingecko.com/coins/images/69040/large/_ASTER.png?1757326782	fd335ad4-9f10-445f-b39f-19019fac18c2	https://omni.variational.io/perpetual/ASTER	ASTER-PERP	sell	Market	$0.7334	-	0.5%	No	2026-03-05	21:32:24	9,738
https://coin-images.coingecko.com/coins/images/26375/large/sui-ocean-square.png?1727791290	481d2071-01cc-485b-8d49-b11a9af1a7a4	https://omni.variational.io/perpetual/SUI	SUI-PERP	sell	Market	$0.9637	-	0.1%	Yes	2026-03-05	21:25:38	9,975.3
https://coin-images.coingecko.com/coins/images/877/large/Chainlink_Logo_500.png?1760023405	5d07bbb8-08fc-4593-989d-8f9a4e9491cd	https://omni.variational.io/perpetual/LINK	LINK-PERP	sell	Market	$9.40047	-	0.1%	Yes	2026-03-05	21:25:38	957.13
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	6522b8ff-8db0-4d53-a9b1-f5efaa926558	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$90.9000	-	0.1%	Yes	2026-03-05	21:25:38	116.406
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	57620d20-665f-4979-aec0-b4ef49c6916f	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,127.89	-	0.1%	No	2026-03-05	21:05:12	0.41179
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	e885acfc-0146-4e17-913d-a68634535022	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,130.67	-	0.1%	No	2026-03-05	21:04:15	0.43209
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	e48a5313-9ac1-4a2f-8b96-578f547a7a1b	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Stop Loss	$2,119.50	$2,120.00	-	Yes	2026-03-05	21:03:32	
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	4854aa35-882e-43d1-853b-8a8b0adb12e1	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,136.13	-	0.1%	No	2026-03-05	20:52:11	0.65404
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	5835d54c-3db8-4666-8334-c5c2cfb29599	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Limit	$2,137.37	$2,138.00	0.1%	No	2026-03-05	20:49:40	3.92702
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	fd8c504a-0547-47ba-8d6c-9e18bfd97cea	https://omni.variational.io/perpetual/XRP	XRP-PERP	sell	Stop Loss	$1.42468	$1.42500	-	Yes	2026-03-05	20:35:33	
https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442	2eca8e10-853e-4d94-836d-f04a65b85ed7	https://omni.variational.io/perpetual/XRP	XRP-PERP	buy	Market	$1.43671	-	0.1%	No	2026-03-05	20:31:49	6,669.37
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	d2e4b16c-e7e8-4b84-bd80-e15c1bcb8f2d	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,123.92	-	0.1%	Yes	2026-03-05	20:18:29	5.76324
https://coin-images.coingecko.com/coins/images/69040/large/_ASTER.png?1757326782	21705171-326c-4991-9fd2-ead4e37dc512	https://omni.variational.io/perpetual/ASTER	ASTER-PERP	sell	Market	$0.7521	-	0.1%	Yes	2026-03-05	20:15:08	12,368.4
https://coin-images.coingecko.com/coins/images/69040/large/_ASTER.png?1757326782	aec952cb-56c0-4268-8f91-b1be9737bc3f	https://omni.variational.io/perpetual/ASTER	ASTER-PERP	buy	Market	$0.7497	-	0.2%	No	2026-03-05	19:15:46	2,191.6
https://coin-images.coingecko.com/coins/images/69040/large/_ASTER.png?1757326782	4ec2dec7-f10d-4051-8f09-0a73304eb90d	https://omni.variational.io/perpetual/ASTER	ASTER-PERP	buy	Limit	$0.7418	$0.7432	0.2%	No	2026-03-05	19:04:19	10,176.8
https://coin-images.coingecko.com/coins/images/26375/large/sui-ocean-square.png?1727791290	0e203698-d314-4c0c-afe2-1e57f9874175	https://omni.variational.io/perpetual/SUI	SUI-PERP	buy	Market	$0.9686	-	0.2%	No	2026-03-05	18:41:08	776.9
https://coin-images.coingecko.com/coins/images/877/large/Chainlink_Logo_500.png?1760023405	c07e817b-f53e-40e9-8911-afad125e6fd3	https://omni.variational.io/perpetual/LINK	LINK-PERP	buy	Limit	$9.39844	$9.39900	0.2%	No	2026-03-05	18:40:52	957.13
https://coin-images.coingecko.com/coins/images/26375/large/sui-ocean-square.png?1727791290	db1cd1c7-76fb-497b-a2ce-68594da3f311	https://omni.variational.io/perpetual/SUI	SUI-PERP	buy	Market	$0.9640	-	0.2%	No	2026-03-05	18:29:39	9,198.4
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	2d18549f-3595-4582-9733-44403c21395b	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,134.26	-	0.2%	No	2026-03-05	18:23:43	5.76324
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	2205b399-8e79-41ce-a2c6-2bb1917fc56c	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$91.3807	-	0.2%	No	2026-03-05	18:18:56	116.406
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	a7940ae7-9805-4fbf-a72e-1b8f7ca438b7	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,129.82	-	0.2%	Yes	2026-03-05	18:18:34	5.17292
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	56b34117-d022-477e-a1fd-7435348ab320	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,121.99	-	0.2%	No	2026-03-05	17:52:23	1.06088
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	1a4c9749-4573-4d01-a3a8-b3be7b408329	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,122.53	-	0.2%	No	2026-03-05	17:52:04	4.11204
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	02d3cbf5-6c75-4739-ab9d-b9437c7c3c7c	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,123.48	-	0.2%	Yes	2026-03-05	17:48:20	6.70946
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	01f0b4fd-da5d-4e00-a17a-04e8e67e8d09	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$91.1625	-	0.2%	Yes	2026-03-05	17:48:20	126.32
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	a74ee04e-225d-478b-9457-902f61e1dd5f	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$90.0224	-	0.2%	No	2026-03-05	16:01:59	126.32
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	ada17f07-12ae-4476-9e07-12b4e48ad724	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Stop Loss	$90.1274	$94.0000	-	Yes	2026-03-05	16:00:49	
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	251d6589-e154-40ad-bff8-db84775b257b	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$89.8183	-	0.2%	No	2026-03-05	15:54:18	14.184
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	1d68fa2c-e652-4b65-8350-3ecf853f0d3b	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,111.35	-	0.2%	No	2026-03-05	15:51:22	0.72758
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	69f3791f-5ed1-4356-89e0-2916775a82d4	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$90.7678	-	0.2%	No	2026-03-05	14:54:38	21.505
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	da2d6cb1-3390-4313-a5bb-e7a2a0c50bd2	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$89.8215	-	0.2%	No	2026-03-05	14:13:44	17.721
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	55702084-865f-490f-ad88-1c3067b8f345	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,110.63	-	0.2%	No	2026-03-05	14:11:52	0.80956
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	075d4515-fb68-4d23-b459-83cd3166d23a	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,127.18	-	0.5%	No	2026-03-05	10:23:43	5.17232
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	86cdce4a-3579-4b95-9343-913a40a2481f	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$90.1462	-	0.5%	No	2026-03-05	10:01:59	53.243
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	346c3f83-0567-4ef7-983f-970db13e0181	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Stop Loss	$2,110.49	$2,110.00	-	Yes	2026-03-05	09:19:07	
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	98878711-0811-4cbb-a6b8-48db1fc6f909	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,130.92	-	0.5%	No	2026-03-05	09:18:09	4.18866
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	f3477394-72ea-4733-93a5-feddf7c1ffde	https://omni.variational.io/perpetual/ETH	ETH-PERP	sell	Market	$2,127.41	-	1%	Yes	2026-03-05	08:53:20	4.26008
https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740	b14d9c08-4423-461f-afc7-f5bff3d65f67	https://omni.variational.io/perpetual/ZEC	ZEC-PERP	sell	Market	$240.050	-	1%	Yes	2026-03-05	08:53:20	43.6804
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	7000181d-ec5e-4887-ab29-85f106b3b198	https://omni.variational.io/perpetual/SOL	SOL-PERP	sell	Market	$90.7480	-	1%	Yes	2026-03-05	08:53:20	104.924
https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409	8148ea23-89f6-47e7-9e96-a1985c929356	https://omni.variational.io/perpetual/DOGE	DOGE-PERP	sell	Market	$0.09794	-	1%	Yes	2026-03-05	08:53:20	98,044
https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740	8e308de4-e9eb-4d83-8fe8-21c0d376762c	https://omni.variational.io/perpetual/ZEC	ZEC-PERP	buy	Limit	$242.972	$243.000	-	No	2026-03-05	05:53:33	5.3279
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	9db392e8-7b08-47d7-beb8-5eefc9f32a7a	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Limit	$89.9403	$90.0000	0.2%	No	2026-03-05	01:23:57	26.179
https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656	2f29aa9a-260e-4732-a3be-2901d6e35a60	https://omni.variational.io/perpetual/ONDO	ONDO-PERP	sell	Market	$0.2746	-	0.2%	Yes	2026-03-05	00:55:12	34,657.3
https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628	8f3e68e1-8a51-4317-8983-13cc522faf42	https://omni.variational.io/perpetual/ETH	ETH-PERP	buy	Market	$2,144.44	-	0.2%	No	2026-03-05	00:28:51	0.44904
https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656	d7a99d34-6672-4c20-9cf4-46adcf5b3fa2	https://omni.variational.io/perpetual/ONDO	ONDO-PERP	buy	Market	$0.2742	-	0.2%	No	2026-03-05	00:28:27	3,790.9
https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409	9792a772-06c4-45a6-8b58-ab5b8c79cdad	https://omni.variational.io/perpetual/DOGE	DOGE-PERP	buy	Market	$0.09814	-	0.2%	No	2026-03-05	00:28:17	8,511
https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409	ef61c3ac-dbf5-449f-ad11-fcfca90af94a	https://omni.variational.io/perpetual/DOGE	DOGE-PERP	buy	Market	$0.09813	-	0.2%	No	2026-03-05	00:28:15	8,537
https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409	c79f807f-3cff-4360-aa97-94a2b5f544ac	https://omni.variational.io/perpetual/DOGE	DOGE-PERP	buy	Market	$0.09877	-	0.2%	No	2026-03-04	23:55:04	23,469
https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409	07c80276-48c0-4a51-a96d-b05a714a70bf	https://omni.variational.io/perpetual/DOGE	DOGE-PERP	buy	Market	$0.09906	-	0.2%	No	2026-03-04	23:54:08	57,527
https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656	833e0bf4-8a16-420d-bfaf-a290db323590	https://omni.variational.io/perpetual/ONDO	ONDO-PERP	buy	Market	$0.2753	-	0.2%	No	2026-03-04	23:31:12	30,866.4
https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740	cfb6bb01-990c-4bed-817e-026a8e57e26a	https://omni.variational.io/perpetual/ZEC	ZEC-PERP	buy	Market	$234.341	-	0.2%	No	2026-03-04	23:15:18	6.1074
https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740	359e4c6d-f360-4e82-b4ec-89bd34e95ee2	https://omni.variational.io/perpetual/ZEC	ZEC-PERP	buy	Market	$235.368	-	0.2%	No	2026-03-04	23:12:11	32.2451
https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756	6a582162-abcc-41f6-8e2b-8fdfa184f8b6	https://omni.variational.io/perpetual/SOL	SOL-PERP	buy	Market	$90.8649	-	0.2%	No	2026-03-04	23:10:25	104.924
